time,token,last_price,volume,oi
2025-09-04 12:07:57.143053+05:30,10388226,167.6,,1906800
2025-09-04 12:07:57.143062+05:30,10390018,130.0,,5114475
2025-09-04 12:07:57.143068+05:30,10388738,135.75,,9116175
2025-09-04 12:07:57.143074+05:30,10389762,83.45,,14570625
2025-09-04 12:07:57.143079+05:30,10389250,107.45,,7452525
2025-09-04 12:07:57.143085+05:30,10388994,82.05,,8241450
2025-09-04 12:07:57.143090+05:30,10390274,63.85,,8041350
2025-09-04 12:07:57.388925+05:30,10389506,103.7,,4087050
2025-09-04 12:07:57.388957+05:30,10390530,160.45,,1445325
2025-09-04 12:07:57.388966+05:30,10389250,107.35,,7452525
2025-09-04 12:07:57.388973+05:30,10390274,63.8,,8041350
2025-09-04 12:07:57.388979+05:30,10388482,64.15,,3745950
2025-09-04 12:07:57.637930+05:30,10390018,130.45,,5114475
2025-09-04 12:07:57.637961+05:30,10388738,135.0,,9116175
2025-09-04 12:07:57.637970+05:30,10389762,82.85,,14570625
2025-09-04 12:07:57.637976+05:30,10389250,107.0,,7452525
2025-09-04 12:07:57.637982+05:30,10388994,82.5,,8241450
2025-09-04 12:07:57.637988+05:30,10389506,103.9,,4087050
2025-09-04 12:07:57.637994+05:30,10388226,167.55,,1906800
2025-09-04 12:07:57.892954+05:30,10388226,166.6,,1906800
2025-09-04 12:07:57.892995+05:30,10390530,161.2,,1445325
2025-09-04 12:07:57.893004+05:30,10390274,63.3,,8041350
2025-09-04 12:07:57.893011+05:30,10388482,64.65,,3745950
2025-09-04 12:07:58.133172+05:30,10388738,134.9,,9116175
2025-09-04 12:07:58.133210+05:30,10389250,106.55,,7452525
2025-09-04 12:07:58.133222+05:30,10388994,82.75,,8241450
2025-09-04 12:07:58.133233+05:30,10389506,104.5,,4087050
2025-09-04 12:07:58.388871+05:30,10390274,63.55,,8041350
2025-09-04 12:07:58.388903+05:30,10388482,64.45,,3745950
2025-09-04 12:07:58.388912+05:30,10388226,166.8,,1906800
2025-09-04 12:07:58.388918+05:30,10390018,130.75,,5114475
2025-09-04 12:07:58.388924+05:30,10388738,134.9,,9116175
2025-09-04 12:07:58.388930+05:30,10389762,82.9,,14570625
2025-09-04 12:07:58.388935+05:30,10388994,82.8,,8241450
2025-09-04 12:07:58.634444+05:30,10389506,103.95,,4087050
2025-09-04 12:07:58.634485+05:30,10388226,166.8,,1906800
2025-09-04 12:07:58.634499+05:30,10390530,160.75,,1445325
2025-09-04 12:07:58.634510+05:30,10390018,130.1,,5114475
2025-09-04 12:07:58.634522+05:30,10388738,135.0,,9116175
2025-09-04 12:07:58.634532+05:30,10389762,83.25,,14570625
2025-09-04 12:07:58.634542+05:30,10389250,107.0,,7452525
2025-09-04 12:07:58.634552+05:30,10388994,82.3,,8241450
2025-09-04 12:07:58.634563+05:30,10388482,64.45,,3745950
2025-09-04 12:07:58.887922+05:30,10389250,106.7,,7452525
2025-09-04 12:07:58.887953+05:30,10390274,63.4,,8041350
2025-09-04 12:07:58.887962+05:30,10388482,64.65,,3745950
2025-09-04 12:07:58.887968+05:30,10389506,104.45,,4087050
2025-09-04 12:07:58.887974+05:30,10388226,166.75,,1906800
2025-09-04 12:07:58.887980+05:30,10390530,160.65,,1445325
2025-09-04 12:07:59.137929+05:30,10388738,134.6,,9116175
2025-09-04 12:07:59.137959+05:30,10389762,82.9,,14570625
2025-09-04 12:07:59.137968+05:30,10389250,106.75,,7452525
2025-09-04 12:07:59.137974+05:30,10388994,82.65,,8241450
2025-09-04 12:07:59.137980+05:30,10389506,104.35,,4087050
2025-09-04 12:07:59.137986+05:30,10390018,130.3,,5114475
2025-09-04 12:07:59.393193+05:30,10389506,104.25,,4087050
2025-09-04 12:07:59.393225+05:30,10390530,161.0,,1445325
2025-09-04 12:07:59.393234+05:30,10390018,130.65,,5114475
2025-09-04 12:07:59.393240+05:30,10388994,82.5,,8241450
2025-09-04 12:07:59.393246+05:30,10390274,63.4,,8041350
2025-09-04 12:07:59.393253+05:30,10388482,64.55,,3745950
2025-09-04 12:07:59.639380+05:30,10389250,106.75,,7452525
2025-09-04 12:07:59.639426+05:30,10389506,104.3,,4087050
2025-09-04 12:07:59.639440+05:30,10388226,166.75,,1906800
2025-09-04 12:07:59.639449+05:30,10390018,131.5,,5114475
2025-09-04 12:07:59.639458+05:30,10389762,82.55,,14570625
2025-09-04 12:07:59.892976+05:30,10390274,62.75,,8041350
2025-09-04 12:07:59.893007+05:30,10388482,65.2,,3745950
2025-09-04 12:07:59.893016+05:30,10388226,165.55,,1906800
2025-09-04 12:07:59.893022+05:30,10390530,162.3,,1445325
2025-09-04 12:08:00.137959+05:30,10388738,134.65,,9116175
2025-09-04 12:08:00.137989+05:30,10389762,82.6,,14570625
2025-09-04 12:08:00.137998+05:30,10389250,106.2,,7452525
2025-09-04 12:08:00.138004+05:30,10388994,82.75,,8241450
2025-09-04 12:08:00.138010+05:30,10390274,63.2,,8041350
2025-09-04 12:08:00.138016+05:30,10388482,64.8,,3745950
2025-09-04 12:08:00.138022+05:30,10389506,104.95,,4087050
2025-09-04 12:08:00.138028+05:30,10390530,162.25,,1445325
2025-09-04 12:08:00.388098+05:30,10388226,166.4,,1906800
2025-09-04 12:08:00.388131+05:30,10390530,161.3,,1445325
2025-09-04 12:08:00.388140+05:30,10390018,130.75,,5114475
2025-09-04 12:08:00.388146+05:30,10388738,134.65,,9116175
2025-09-04 12:08:00.388153+05:30,10388994,82.9,,8241450
2025-09-04 12:08:00.388158+05:30,10390274,63.45,,8041350
2025-09-04 12:08:00.388164+05:30,10388482,64.65,,3745950
2025-09-04 12:08:00.388169+05:30,10389506,104.1,,4087050
2025-09-04 12:08:00.645006+05:30,10388226,166.4,,1906800
2025-09-04 12:08:00.645044+05:30,10390018,130.15,,5114475
2025-09-04 12:08:00.645056+05:30,10389762,83.2,,14570625
2025-09-04 12:08:00.645067+05:30,10389250,107.35,,7452525
2025-09-04 12:08:00.892975+05:30,10389250,107.05,,7452525
2025-09-04 12:08:00.893009+05:30,10390274,63.5,,8041350
2025-09-04 12:08:00.893018+05:30,10388482,64.45,,3745950
2025-09-04 12:08:00.893024+05:30,10389506,104.2,,4087050
2025-09-04 12:08:00.893030+05:30,10388226,166.95,,1906800
2025-09-04 12:08:00.893036+05:30,10390530,160.5,,1445325
2025-09-04 12:08:01.135208+05:30,10388738,135.3,,9116175
2025-09-04 12:08:01.135247+05:30,10389762,83.0,,14570625
2025-09-04 12:08:01.135261+05:30,10389250,107.2,,7452525
2025-09-04 12:08:01.135272+05:30,10388994,82.25,,8241450
2025-09-04 12:08:01.393326+05:30,10388994,82.75,,8241450
2025-09-04 12:08:01.393358+05:30,10390274,63.45,,8041350
2025-09-04 12:08:01.393367+05:30,10388482,64.75,,3745950
2025-09-04 12:08:01.393374+05:30,10388226,166.6,,1906800
2025-09-04 12:08:01.393380+05:30,10390530,161.2,,1445325
2025-09-04 12:08:01.393386+05:30,10390018,130.65,,5114475
2025-09-04 12:08:01.393392+05:30,10388738,134.65,,9116175
2025-09-04 12:08:01.638204+05:30,10390018,131.0,,5114475
2025-09-04 12:08:01.638235+05:30,10389762,82.85,,14570625
2025-09-04 12:08:01.638244+05:30,10389250,106.45,,7452525
2025-09-04 12:08:01.638250+05:30,10389506,104.8,,4087050
2025-09-04 12:08:01.638256+05:30,10388226,166.6,,1906800
2025-09-04 12:08:01.887895+05:30,10390274,63.45,,8041350
2025-09-04 12:08:01.887924+05:30,10388482,64.85,,3745950
2025-09-04 12:08:01.887932+05:30,10388226,166.35,,1906800
2025-09-04 12:08:01.887939+05:30,10390530,161.3,,1445325
2025-09-04 12:08:01.887945+05:30,10388738,134.7,,9116175
2025-09-04 12:08:02.153532+05:30,10388738,134.85,,9116175
2025-09-04 12:08:02.153565+05:30,10389250,106.95,,7452525
2025-09-04 12:08:02.153573+05:30,10388994,82.85,,8241450
2025-09-04 12:08:02.153580+05:30,10389506,104.55,,4087050
2025-09-04 12:08:02.153586+05:30,10388226,166.65,,1906800
2025-09-04 12:08:02.153592+05:30,10390530,161.45,,1445325
2025-09-04 12:08:02.153598+05:30,10390018,130.9,,5114475
2025-09-04 12:08:02.392943+05:30,10388738,134.85,,9116175
2025-09-04 12:08:02.392975+05:30,10389762,83.15,,14570625
2025-09-04 12:08:02.392984+05:30,10389250,106.9,,7452525
2025-09-04 12:08:02.392991+05:30,10388994,82.7,,8241450
2025-09-04 12:08:02.392997+05:30,10389506,104.45,,4087050
2025-09-04 12:08:02.393003+05:30,10388226,166.65,,1906800
2025-09-04 12:08:02.393009+05:30,10390530,161.45,,1445325
2025-09-04 12:08:02.638369+05:30,10390018,130.9,,5114475
2025-09-04 12:08:02.638397+05:30,10388738,135.0,,9116175
2025-09-04 12:08:02.638406+05:30,10389762,83.05,,14570625
2025-09-04 12:08:02.638412+05:30,10388994,82.7,,8241450
2025-09-04 12:08:02.638418+05:30,10390274,63.5,,8041350
2025-09-04 12:08:02.638424+05:30,10388482,64.85,,3745950
2025-09-04 12:08:02.887820+05:30,10390274,63.45,,8041350
2025-09-04 12:08:02.887853+05:30,10388482,64.75,,3745950
2025-09-04 12:08:02.887861+05:30,10388226,166.3,,1906800
2025-09-04 12:08:02.887868+05:30,10390530,161.2,,1445325
2025-09-04 12:08:03.137741+05:30,10389506,104.75,,4087050
2025-09-04 12:08:03.137772+05:30,10388738,134.75,,9116175
2025-09-04 12:08:03.137781+05:30,10389250,106.65,,7452525
2025-09-04 12:08:03.137788+05:30,10388994,83.1,,8241450
2025-09-04 12:08:03.388451+05:30,10388738,134.65,,9116175
2025-09-04 12:08:03.388482+05:30,10389762,82.75,,14570625
2025-09-04 12:08:03.388490+05:30,10388994,83.0,,8241450
2025-09-04 12:08:03.388496+05:30,10388482,64.85,,3745950
2025-09-04 12:08:03.388502+05:30,10390018,131.15,,5114475
2025-09-04 12:08:03.638611+05:30,10389250,106.3,,7452525
2025-09-04 12:08:03.638643+05:30,10388994,83.15,,8241450
2025-09-04 12:08:03.638652+05:30,10390274,63.35,,8041350
2025-09-04 12:08:03.638659+05:30,10388482,65.0,,3745950
2025-09-04 12:08:03.638665+05:30,10389506,104.9,,4087050
2025-09-04 12:08:03.638702+05:30,10388226,166.5,,1906800
2025-09-04 12:08:03.638710+05:30,10390530,161.45,,1445325
2025-09-04 12:08:03.638716+05:30,10390018,131.05,,5114475
2025-09-04 12:08:03.638722+05:30,10388738,134.65,,9116175
2025-09-04 12:08:03.638728+05:30,10389762,82.85,,14570625
2025-09-04 12:08:03.892945+05:30,10390530,161.85,,1445325
2025-09-04 12:08:03.892976+05:30,10389250,106.6,,7452525
2025-09-04 12:08:03.892984+05:30,10390274,63.2,,8041350
2025-09-04 12:08:03.892991+05:30,10388482,64.95,,3745950
2025-09-04 12:08:03.892997+05:30,10389506,104.95,,4087050
2025-09-04 12:08:03.893003+05:30,10388226,166.5,,1906800
2025-09-04 12:08:04.142854+05:30,10389506,104.5,,4087050
2025-09-04 12:08:04.142885+05:30,10390018,131.1,,5114475
2025-09-04 12:08:04.142894+05:30,10388738,135.0,,9116175
2025-09-04 12:08:04.142901+05:30,10389762,83.05,,14570625
2025-09-04 12:08:04.142907+05:30,10389250,106.6,,7452525
2025-09-04 12:08:04.142913+05:30,10388994,82.85,,8241450
2025-09-04 12:08:04.384192+05:30,10388738,135.0,,9116175
2025-09-04 12:08:04.384231+05:30,10388994,82.85,,8241450
2025-09-04 12:08:04.384244+05:30,10390274,63.45,,8041350
2025-09-04 12:08:04.384254+05:30,10390530,161.4,,1445325
2025-09-04 12:08:04.384263+05:30,10390018,130.85,,5114475
2025-09-04 12:08:04.637870+05:30,10389250,106.55,,7452525
2025-09-04 12:08:04.637902+05:30,10388482,64.85,,3745950
2025-09-04 12:08:04.637910+05:30,10389506,104.8,,4087050
2025-09-04 12:08:04.637916+05:30,10388226,166.75,,1906800
2025-09-04 12:08:04.637923+05:30,10390018,131.0,,5114475
2025-09-04 12:08:04.637929+05:30,10389762,82.75,,14570625
2025-09-04 12:08:04.892870+05:30,10390274,63.35,,8041350
2025-09-04 12:08:04.892901+05:30,10388482,65.0,,3745950
2025-09-04 12:08:04.892909+05:30,10388226,166.5,,1906800
2025-09-04 12:08:04.892915+05:30,10390530,161.4,,1445325
2025-09-04 12:08:05.138018+05:30,10389250,106.2,,7452525
2025-09-04 12:08:05.138047+05:30,10388994,83.4,,8241450
2025-09-04 12:08:05.138056+05:30,10390274,63.15,,8041350
2025-09-04 12:08:05.138063+05:30,10389506,105.2,,4087050
2025-09-04 12:08:05.138069+05:30,10388226,166.25,,1906800
2025-09-04 12:08:05.138075+05:30,10390530,162.0,,1445325
2025-09-04 12:08:05.138080+05:30,10390018,131.8,,5114475
2025-09-04 12:08:05.138086+05:30,10388738,134.25,,9116175
2025-09-04 12:08:05.138092+05:30,10389762,82.3,,14570625
2025-09-04 12:08:05.387739+05:30,10390274,63.05,,8041350
2025-09-04 12:08:05.387769+05:30,10388482,65.3,,3745950
2025-09-04 12:08:05.387778+05:30,10389506,105.4,,4087050
2025-09-04 12:08:05.387784+05:30,10388226,165.55,,1906800
2025-09-04 12:08:05.387790+05:30,10390530,162.45,,1445325
2025-09-04 12:08:05.639185+05:30,10390018,131.7,,5114475
2025-09-04 12:08:05.639217+05:30,10389762,82.65,,14570625
2025-09-04 12:08:05.639225+05:30,10389250,106.15,,7452525
2025-09-04 12:08:05.888067+05:30,10389250,106.5,,7452525
2025-09-04 12:08:05.888096+05:30,10390274,63.05,,8041350
2025-09-04 12:08:05.888105+05:30,10388482,65.35,,3745950
2025-09-04 12:08:05.888111+05:30,10389506,105.35,,4087050
2025-09-04 12:08:05.888118+05:30,10388226,166.05,,1906800
2025-09-04 12:08:05.888124+05:30,10390530,162.25,,1445325
2025-09-04 12:08:06.138425+05:30,10389250,106.2,,7452525
2025-09-04 12:08:06.138467+05:30,10388994,83.5,,8241450
2025-09-04 12:08:06.138482+05:30,10389506,105.4,,4087050
2025-09-04 12:08:06.138493+05:30,10388738,134.45,,9116175
2025-09-04 12:08:06.138504+05:30,10389762,82.75,,14570625
2025-09-04 12:08:06.388191+05:30,10390018,131.4,,5114475
2025-09-04 12:08:06.388222+05:30,10388738,134.45,,9116175
2025-09-04 12:08:06.388232+05:30,10388994,83.2,,8241450
2025-09-04 12:08:06.388238+05:30,10390274,63.3,,8041350
2025-09-04 12:08:06.388244+05:30,10388482,65.15,,3745950
2025-09-04 12:08:06.388250+05:30,10388226,166.4,,1906800
2025-09-04 12:08:06.643144+05:30,10389762,82.65,,14570625
2025-09-04 12:08:06.643175+05:30,10389250,106.35,,7452525
2025-09-04 12:08:06.643184+05:30,10388482,65.1,,3745950
2025-09-04 12:08:06.643191+05:30,10389506,104.95,,4087050
2025-09-04 12:08:06.643197+05:30,10390530,161.9,,1445325
2025-09-04 12:08:06.643203+05:30,10390018,131.1,,5114475
2025-09-04 12:08:06.884211+05:30,10388738,134.5,,9116175
2025-09-04 12:08:06.884248+05:30,10390274,63.05,,8041350
2025-09-04 12:08:06.884260+05:30,10388482,65.4,,3745950
2025-09-04 12:08:06.884270+05:30,10388226,166.0,,1906800
2025-09-04 12:08:06.884279+05:30,10390530,162.2,,1445325
2025-09-04 12:08:07.137821+05:30,10388738,134.15,,9116175
2025-09-04 12:08:07.137852+05:30,10389250,106.45,,7452525
2025-09-04 12:08:07.137860+05:30,10388994,83.45,,8241450
2025-09-04 12:08:07.137866+05:30,10390274,63.2,,8041350
2025-09-04 12:08:07.137872+05:30,10389506,104.95,,4087050
2025-09-04 12:08:07.137878+05:30,10388226,166.1,,1906800
2025-09-04 12:08:07.387797+05:30,10389762,82.4,,14570625
2025-09-04 12:08:07.387829+05:30,10389250,106.35,,7452525
2025-09-04 12:08:07.387837+05:30,10388994,83.45,,8241450
2025-09-04 12:08:07.387844+05:30,10390274,63.2,,8041350
2025-09-04 12:08:07.387849+05:30,10389506,105.25,,4087050
2025-09-04 12:08:07.387855+05:30,10388226,166.1,,1906800
2025-09-04 12:08:07.387862+05:30,10390530,162.2,,1445325
2025-09-04 12:08:07.387867+05:30,10390018,131.4,,5114475
2025-09-04 12:08:07.638436+05:30,10388738,134.2,,9116175
2025-09-04 12:08:07.638469+05:30,10389762,82.5,,14570625
2025-09-04 12:08:07.638477+05:30,10388994,83.45,,8241450
2025-09-04 12:08:07.638484+05:30,10388482,65.25,,3745950
2025-09-04 12:08:07.638490+05:30,10389506,105.25,,4087050
2025-09-04 12:08:07.638496+05:30,10390018,131.4,,5114475
2025-09-04 12:08:07.892898+05:30,10390274,63.25,,8041350
2025-09-04 12:08:07.892929+05:30,10388482,65.15,,3745950
2025-09-04 12:08:07.892937+05:30,10388226,166.0,,1906800
2025-09-04 12:08:07.892944+05:30,10390530,162.25,,1445325
2025-09-04 12:08:08.139225+05:30,10390018,131.05,,5114475
2025-09-04 12:08:08.139265+05:30,10388738,134.75,,9116175
2025-09-04 12:08:08.139280+05:30,10389762,82.95,,14570625
2025-09-04 12:08:08.139293+05:30,10389250,106.65,,7452525
2025-09-04 12:08:08.139305+05:30,10388994,83.05,,8241450
2025-09-04 12:08:08.139316+05:30,10389506,104.9,,4087050
2025-09-04 12:08:08.392840+05:30,10390274,63.4,,8041350
2025-09-04 12:08:08.392876+05:30,10388482,65.0,,3745950
2025-09-04 12:08:08.392885+05:30,10390530,161.6,,1445325
2025-09-04 12:08:08.643980+05:30,10388482,65.05,,3745950
2025-09-04 12:08:08.644014+05:30,10389506,105.0,,4087050
2025-09-04 12:08:08.644023+05:30,10388226,166.8,,1906800
2025-09-04 12:08:08.644029+05:30,10390018,131.2,,5114475
2025-09-04 12:08:08.644036+05:30,10388738,134.7,,9116175
2025-09-04 12:08:08.644041+05:30,10389762,82.7,,14570625
2025-09-04 12:08:08.644047+05:30,10389250,106.6,,7452525
2025-09-04 12:08:08.644053+05:30,10388994,83.15,,8241450
2025-09-04 12:08:08.893066+05:30,10389250,106.7,,7452525
2025-09-04 12:08:08.893097+05:30,10390274,63.35,,8041350
2025-09-04 12:08:08.893106+05:30,10388482,65.1,,3745950
2025-09-04 12:08:08.893112+05:30,10389506,104.8,,4087050
2025-09-04 12:08:08.893118+05:30,10388226,166.0,,1906800
2025-09-04 12:08:08.893124+05:30,10390530,161.6,,1445325
